#separator:tab
#html:true
#columns:deck	front	back
Anatomie::La Région parotidienne	Luxation de l’articulation temporomandibulaire ?	Mouvement avancement trop importantle condyle est passé devant le<br>tubercule articulaire. Ici, le disque articulaire regarde vers l'arrière et vers le<br>bas. Cette situation est caractérisée par une rupture de la capsule articulaire et<br>tension du LLE de faraboeuf (extrême) le malade arrive en position bouche<br>ouverte, il ne peut pas parler, il a mal, et sa Mâchoire est bloquée.<br>Pour réduire cette articulation luxée, il faut se remettre en opposition des<br>crêtes. Il faut pousser sur les Ramus mandibulaire vers le bas et arrière. On doit<br>lutter contre la contraction massétérique car ils sont en trismus ! On sent<br>brutalement la mandibule regagner la fosse mandibulaire dans un grand « clac<br>».<br>On peut donc faire la réduction de la luxation, mais il fait l’effectuer rapidement, si non on se fait mordre.<br>Vue supérieure : La luxation se fait toujours en position antéro-externe :<br>On voit la capsule articulaire qui entoure le disque articulaire, vu par le dessus, avec la partie<br>centrale plus mince perforée d’un orifice.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	La capsule articulaire est renforcée par ?	o En avant et latéralement par les 2 faisceaux<br>de ligament latéral externe de faraboeuf.<br>o En arrière par le Ligament postérieur.<br>o Médialement par le Ligament médial.<br>o En arrière, la butée est renforcé par le CAE<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Avec coussin d’amortissement de morris ?	pas de luxation<br>o En avant, on a le fort tendon du muscle<br>temporal (T) qui se termine en avant et<br>forme une butée antérieure.<br>o Butée latérale est renforcée par les 2 chefs<br>superficiel (S) et profond (P) du muscle<br>masséter.<br>L’articulation est solide partout parce qu’elle est protégée par des butées (osseuse,<br>ligamentaire et musculaire), sauf une fragilité au côté antéromédial, et avec la force de<br>contraction du muscle ptérygoïdien latéral (PL) qui a tendance à forcer la luxation sur le<br>côté antéromédial de l’articulation.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Bandelette et corde la région parotidienne ?	 Masséter Profond + Superficiel<br> Tendon temporal<br> Ptérygoïdien latéral<br> NAT + branches<br> CE<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Rapports internes de l&#x27;articulation ?	 LLI<br> ligament postérieur<br> ligament ptérygoépineux<br> ligament ptérygomandibulaire<br> ligament sphénomandibulaire<br> ligament stylohyoidien<br> muscle ptérygoidien médial<br> aponévrose interptérygoidienne<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> L'anatomie de rapport explique les compressions et les douleurs projetées.</div>
Anatomie::La Région parotidienne	Dédoublements des aponévroses ?	o Aponévrose cervicale<br>superficielle (ACS) entoure le<br>SCM et sa lame saute pour<br>s’attacher sur le CAE en haut. A la<br>face profonde, elle se détache pour<br>venir tapisser le ventre post de m.<br>digastrique et venir s’attacher<br>ensuite sur le bouquet stylien.<br>o Les muscles du bouquet stylien<br>sont entourés par une seconde lame<br>aponévrotique= l’aponévrose<br>latéropharyngée .<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Rapports de la région parotidienne ?	 Le pharynx : rapport profond de la loge parotidienne<br>o la muqueuse pharyngienne est entourée par sa tunique fibreuse.<br>o la trompe auditive d’Eustache s'ouvre dans la partie supérieur du pharynx<br>(TAE) (l’ostium pharyngé)<br>o Muscles qui recouvrent le pharynx : muscles constricteurs supérieur (CS) et moyen (CM)<br> La peau = Son rapport superficiel, Elle vient se draper sur le CAE et qui se continue par la peau de la<br>région cervicale.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> L'anatomie de rapport explique les compressions et les douleurs projetées.</div>
Anatomie::La Région parotidienne	Loge parotidienne au centre ?	 paroi supérieure ou base qui répond au CAE et rocher de l’os temporal<br> paroi latérale, lame superficielle du fascia cervicale.<br> paroi médiale qui s’appuie sur les muscles styliens et digastrique<br> rapport en profondeur avec la région jugulocarotidienne<br> médialement, avec la loge latéropharyngée.<br>l'aponévrose latéropharyngé détache une cloison frontale = aileron du pharynx<br> Derrière= loge rétrostylienne<br> devant = loge préstylienne<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	La glande parotide ?	Elle est divisée en 2 compartiments par le nerf facial qui sort du rocher de l’os temporal, contourne le<br>processus styloïde et se partage en ses branches supérieures et inférieures.<br> Ceci fait apparaître 2 lobes distincts, fondamentalement différents sur le plan de l’abord chirurgical et<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Pathologique de la région parotidienne ?	 parotide en dedans du nerf facial (= lobe profond endofacial)<br>!!Cette distinction est très importante !!<br> parotide en dehors du nerf facial (= lobe superficiel exofacial)<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Tumeur dans lobe exofacial ou superficiel ?	 Ne va pas envahir le nerf facial<br> Facile d’accès<br> Quand elle se développe, elle se traduit par une Tuméfaction extérieure (sous-cutanée), semblable à<br>celle que l’on voit dans les oreillons. Tumeur dessinée sur le dessin devant l’oreille.<br> Facile à diagnostiquer<br>Tumeur dans le lobe endofacial, lobe profond :<br> Donne généralement une paralysie faciale<br> Difficile d’accès car le nerf facial se trouve dans le chemin<br> Elle se développe en envahissant la région jugulocarotidienne,<br> Tuméfaction à l’intérieur du pharynx pas visible de l’extérieur.<br> Difficile à diagnostiquer.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Artère de la région parotidienne ?	Artère carotide externe (CE) se met au coté médial du nerf facial, se divise en temporale superficielle et<br>maxillaire (qui vascularise les régions profondes de la face).<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Vascularisation = survie tissulaire. Toute lésion ici est une urgence vitale ou fonctionnelle.</div>
Anatomie::La Région parotidienne	Veines de la région parotidienne ?	Veine communicante intra-parotidienne (VCIP) (ou veine rétro mandibulaire) : dans le lobe<br>superficiel, elle draine la veine temporale superficielle et les veines maxillaires qui viennent de la région<br>profonde.<br> Se divise en une branche profonde, qui va rejoindre la veine jugulaire interne (VJI), en passant<br>entre le digastrique et le SCM<br> et une veine superficielle qui va passer à la surface du SCM et devenir la veine jugulaire externe<br>(VJE).<br>Nerfs de la loge rétrostylienne jusqu’à la loge jugulocarotidienne:<br> Nerf XI se met entre la jugulaire et le SCM<br> Nerf X entre la jugulaire et la carotide<br> Nerf IX contourne la carotide externe et rejoint le pharynx<br> Nerf XII contourne la carotide et rejoint la langue<br> Le Nerf auriculo-temporal (NAT) rase le plafond de la fosse et se termine dans la région temporale.<br>Innerve la glande parotide (innervation parasympathique) et le CAE.<br> l'innervation othosympathique est assurée par le plexus carotidien issue de la chaine symapthique<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Vascularisation = survie tissulaire. Toute lésion ici est une urgence vitale ou fonctionnelle.</div>
Anatomie::La Région parotidienne	Les nœuds lymphatiques de la région parotidienne ?	 Pré-auriculaires, en dehors de la loge<br> Pré-parotidiens, entre les parois de la loge et le lobe<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Les éléments musculaires ?	 ventre postérieur du digastrique (VPD), inséré à la face médiale du processus<br>mastoïde, et se dégage dans la région.<br> muscles styliens (stylo hyoïdien, stylo pharyngien, styloglosse) recouvrent le<br>processus styloïde et donnent naissance au bouquet de Riolan.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Le nerf vii ?	 Origine = Le nerf facial sort de la partie pétreuse de l’os temporal, par le trou stylomastoïdien, dans l’espace triangulaire limité en haut par le CAE, en arrière par le<br>ventre post du digastrique et en avant par le processus styloïde.<br> Trajet = A cet endroit, il rentre dans la parotide et se divise rapidement en 2 branches :<br>o une supérieur qui croise l’arcade zygomatique dans son tiers moyen =<br>branche temporofaciale (TF).<br>o branche inférieure=<br>cervico-faciale (CF).<br>Branche supérieure temporo-faciale<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::La Région parotidienne	Donnent les rameaux ?	o Temporal (T)<br>o Frontal (F)<br>o Zygomatique (Z)<br>o Buccal supérieure (BS)<br>Branche inférieure cervico-faciale<br>o Buccal inférieure (BI)<br>o Marginal ou<br>mandibulaire (Md)<br>o Cervicale (C)<br>Ce sont les branches terminales. Elles sont situées superficiellement sous la peau ! Attention<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La Région parotidienne	Aux plaies sur la face ?	o Une fracture de l’arcade zygomatique menace les rameaux : F et Z.<br>o Les rameaux BS et BI encadrent le canal de Sténon et peuvent être coupées.<br>o Une fracture de la mandibule menace le rameau Md.<br>Le nerf facial donne 5 collatérales extrapétreuses :<br>o rameau qui innerve le ventre post du digastrique<br>o rameau du muscle stylohyoïdien.<br>o rameau qui se dirige derrière l’oreille, innerve les muscles auriculaires post<br>(AP) , auriculaire supérieur (AS) et le muscle occipital.<br>o rameau anastomotique avec le nerf vague,<br>o rameau lingual, quand il est présent, il innerve les muscles stylo-glosse (SG) et<br>palato-glosse (PG)<br>L’arborisation du nerf est très variable !!<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
